URL,company_name,headquarters,industry,total_rating,highest_score_name,highest_score_point,course_name,duration,start_date,entry_deadline,catch_phrase
/2026/company/r656082056/internship/,ゴールド工業株式会社,大阪,化学／半導体・電子部品・その他／精密機器／金属製品／機械,N/A,N/A,N/A,オープンカンパニー　企業説明会,1日,1月随時(大阪),1月24日,環境に配慮した製品を開発！
/2026/company/r852702024/internship/,株式会社どうとんぼり神座,大阪,外食・レストラン・フードサービス,N/A,N/A,N/A,幹部早期養成コース,1日,1/31(埼玉)、1/31(千葉)、1/31(東京)、1/31(神奈川)、1/31(京都)、1/31(大阪)、1/31(兵庫)、1/31(奈良)、1/31(和歌山),1月20日,芸能人・YouTuberにもバズり中★大人気業態！オンラインセミナー
/2026/company/r775530098/internship/,株式会社フォーラムエイト,東京,情報処理／ソフトウェア,N/A,N/A,N/A,60分で当社の魅力をご紹介！会社説明会,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),2月1日,【IT/最先端/ソフトウエア/開発/営業】参加期間を選べる＆体感型プログラム開催★
/2026/company/r570182040/internship/,株式会社轟組,高知,建設／建築設計,N/A,N/A,N/A,社員と雑談会！建設会社の仕事と働き方,1日,10/31、11/13、11/26、12/25、1/27(WEB),1月24日,建設現場で施工管理を体感するインターンシップ＆キャリア
/2026/company/r793700022/internship/,三井ホーム北新越株式会社,新潟、石川,住宅／建設／不動産,N/A,N/A,N/A,【新潟】説明会＋モデルハウス見学,1日,10/26、11/30(新潟),11月20日,【新潟・石川】三井ホーム北新越の営業・設計の仕事がわかるオープン・カンパニー
/2026/company/r127881015/internship/,大林ファシリティーズ株式会社,東京,メンテナンス・清掃事業／建設／設備・設備工事関連／コンサルタント・専門コンサルタント／各種ビジネスサービス,N/A,N/A,N/A,【大阪】ビル管理職2DAYS仕事体験,2、3日程度,10/21、11/18(大阪),11月10日,【WEB・東京・大阪開催】1DAY～2DAYS仕事体験＆業界企業研究セミナー
/2026/company/r272220019/internship/,クラシタス株式会社,宮城,住宅／建設／設備・設備工事関連／建築設計／不動産,N/A,N/A,N/A,住宅業界理解コース（来場集合型）,1日,2月下旬(宮城),1月24日,住居をより素敵に快適に！住宅リフォーム提案の面白さが分かる1day仕事体験！
/2026/company/r947632036/internship/,能登テック株式会社,石川,その他製造／タイヤ・ゴム製品／家電・ＡＶ機器／半導体・電子部品・その他／住宅,N/A,N/A,N/A,【理工学限定】モノづくりを支える技術者の２Ｄays,2、3日程度,12月随時、1月随時、2月随時(石川),1月24日,【能登の製造業】モノづくり現場を支える技術者の仕事を知る
/2026/company/r144772058/internship/,株式会社阪急デリカ,大阪,食品／外食・レストラン・フードサービス／商社（食料品）／その他専門店・小売,N/A,N/A,N/A,商品がお客様に届くまでが分かる業界研究コース,1日,10月随時、11月随時、12月随時、1月随時(大阪),1月24日,【食のプロ体験！】中食業界の現在と未来とは？
/2026/company/r860071048/internship/,信和設計株式会社,東京,建設コンサルタント／その他サービス,N/A,N/A,N/A,設計のプロと話せる1day仕事体験,1日,10月随時、11月随時、12月随時、1月随時、2月随時(東京),1月24日,【2026卒】設計のプロと話せる1day仕事体験
/2026/company/r119582023/internship/,株式会社ジーナス,愛知,ソフトウェア／インターネット関連／情報処理,N/A,N/A,N/A,「自由」がテーマのジーナス！全てが分かる会社説明会,1日,10月随時、11月随時、12月随時(愛知),12月31日,自由な社風で、あなたらしく働ける！ゼロからプロのエンジニアを目指せます★
/2026/company/r697382075/internship/,都城木材株式会社,宮崎,建材・エクステリア／農林／商社（建材・エクステリア）,N/A,N/A,N/A,迫力体験！丸太が木材になるまで【工場体感コース】,1日,2月随時(宮崎),2月12日,木材業界のオープン・カンパニーに参加してみませんか？
/2026/company/r556600088/internship/,丸木医科器械株式会社,宮城,商社（医療機器）／商社（医薬品）／コンサルタント・専門コンサルタント,N/A,N/A,N/A,【WEB】医療機器業界セミナー,1日,12月随時、1月随時、2月随時(WEB),1月24日,【WEB・対面開催】　医療業界の営業のハウツーを知ろう！
/2026/company/r318182034/internship/,鳥取市役所,鳥取,公社・官庁,N/A,N/A,N/A,衛生技師職,2、3日程度,10月随時、11月随時、12月随時(鳥取),12月15日,鳥取市インターンシップ＆キャリアのご案内
/2026/company/r723900000/internship/,株式会社須田製版,北海道,印刷関連／広告／新聞／情報処理,N/A,N/A,N/A,当社&業界を知ってもらう為のオープンカンパニー,1日,10月随時、11月随時、1月随時(北海道),1月22日,須田製版って何をやっている会社？印刷業界を知ってもらう為のオープンカンパニー
/2026/company/r190592022/internship/,大栄工機株式会社,滋賀,プラント・エンジニアリング,N/A,N/A,N/A,【業界・企業理解】オープン・カンパニー　＠WEB,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,当社の魅力や働き方を知れるオープン・カンパニー
/2026/company/r856082034/internship/,日本ポリスター株式会社,滋賀,機械／食品／プラント・エンジニアリング,N/A,N/A,N/A,【企業理解編】オープンカンパニー(WEB会社説明会),1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,【ニッチトップ】×【特許技術】なぜ革新的な技術が生まれるのか！？
/2026/company/r872832061/internship/,株式会社津別ファーム,北海道,農林／商社（食料品）,N/A,N/A,N/A,黒毛和牛の生産現場を知る2泊3日,2、3日程度,10月随時、11月随時、12月随時、1月随時、2月随時(北海道),1月23日,【北海道から世界が見える？】日本が誇る和牛の繁殖体験！
/2026/company/r444500097/internship/,株式会社中村組,静岡,建設／建築設計／設備・設備工事関連／住宅／不動産,4.68,人事とのやりとり,4.84,土木・建築技術職（施工管理）1day仕事体験,1日,10月随時、11月随時、12月随時、1月随時、2月随時(静岡),1月24日,あなたの体験が街に残ります！中村組と建設現場に触れる貴重な体験！
/2026/company/r301222005/internship/,株式会社ゆふいん花由,大分,ホテル／旅行／外食・レストラン・フードサービス,N/A,N/A,N/A,【旅館×接客】おもてなしを学ぶ1日,1日,10月随時、11月随時、12月随時、1月随時(大分),1月20日,【旅館×接客】じゃらんnet★売れた宿大賞九州エリア1位の旅館でおもてなしを学ぶ
/2026/company/r823010004/internship/,ミラクシア エッジ テクノロジー株式会社,京都,半導体・電子部品・その他／ソフトウェア／コンピュータ・通信機器・ＯＡ機器／機械／家電・ＡＶ機器,N/A,N/A,N/A,先端技術開発を担うトップエンジニア交流会,1日,2月随時(WEB),1月24日,＃半導体を知り尽くす会社　＃明確な競合のいない世界　＃社員全員が技術者
/2026/company/r899822066/internship/,小田原ガス株式会社,神奈川,ガス／設備・設備工事関連／電力・電気／エネルギー,N/A,N/A,N/A,ガス事業についての説明会,1日,10月随時、12月随時、1月随時(神奈川),1月24日,ガス事業についての説明会
/2026/company/r531410027/internship/,株式会社平安,兵庫、兵庫,ブライダル・冠婚葬祭／その他専門店・小売／その他サービス,N/A,N/A,N/A,平安ならではの葬祭1day仕事体験,1日,1月随時、2月随時(兵庫),1月24日,平安ならではの葬祭1day仕事体験
/2026/company/r497592049/internship/,ＮＸ情報システム株式会社,東京,情報処理／ソフトウェア／インターネット関連／コンサルタント・専門コンサルタント／陸運（貨物）,N/A,N/A,N/A,お客様折衝体験ワーク【WEB開催】,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,【ワークor座談会】ITでビジネスを発展させる醍醐味を感じるイベント開催
/2026/company/r488242088/internship/,森田建設 株式会社,大分,建設／住宅／建築設計／商社（建材・エクステリア）,N/A,N/A,N/A,建設業×森田建設を知る！WEB説明会,1日,10月随時、11月随時、12月随時、1月随時(大分),1月20日,【建設業界のやりがいを知る】1day仕事体験/WEB説明会を実施中！
/2026/company/r256262075/internship/,株式会社EGIJ,兵庫,コンサルタント・専門コンサルタント,N/A,N/A,N/A,先着順・選考なし【自己分析EGワークショップ】,1日,1月随時(兵庫),1月24日,自分の強みが一目でわかる!【自己分析EGワークショップ】
/2026/company/r100110015/internship/,タマホーム株式会社,東京、福岡,住宅／建設／不動産／建築設計／コンサルタント・専門コンサルタント,N/A,N/A,N/A,【WEB】自己理解からはじめてみよう!!,1日,1月随時(WEB),1月24日,就職活動のポイントと住宅業界の特徴を知る事ができる実践的オープンカンパニー！
/2026/company/r475671085/internship/,日宝工業株式会社,神奈川,建設／設備・設備工事関連／プラント・エンジニアリング,N/A,N/A,N/A,施工管理職コース,1日,11月随時、12月随時、1月随時(神奈川),1月24日,☆☆自動車・食品メーカー系の縁の下の力持ちとして貢献しています☆☆
/2026/company/r863492061/internship/,西肥自動車株式会社,長崎,陸運（観光バス・バス・タクシー）／旅行／レジャー・アミューズメント・パチンコ,N/A,N/A,N/A,西肥自動車の1day仕事体験,1日,10月随時(長崎),10月31日,地域の交通インフラを支える「西肥自動車」の仕事を知る1日
/2026/company/r475691063/internship/,株式会社ナカジマ薬局,北海道,専門店（ドラッグストア・医薬品・化粧品・調剤薬局）／その他専門店・小売／医療関連・医療機関／その他サービス,N/A,N/A,N/A,【薬局事務職】調剤補助体験コース,1日,12月随時(北海道),12月31日,【事務職】北海道を中心に約60店舗展開している薬局の事務のお仕事です
/2026/company/r431630079/internship/,アークハリマ株式会社,兵庫,商社（金属）／金属製品／機械,N/A,N/A,N/A,1Day仕事体験：第1回目,1日,1月随時(兵庫),1月24日,【現地 】「おもしろい」の秘密がわかる！職場見学＆仕事体験1day
/2026/company/r787602069/internship/,牛乳石鹸共進社株式会社,大阪,化粧品／化学／その他製造,N/A,N/A,N/A,先着順・選考なし　企業説明会(ＷＥＢ)～営業職～,1日,1月随時(WEB),1月31日,牛乳石鹸を知る1dayプログラム
/2026/company/r891942077/internship/,医療法人社団美翔会,東京,エステ・理容・美容／医療関連・医療機関,N/A,N/A,N/A,＼WEB開催／聖心美容クリニックのカウンセラー体験！,1日,10月随時、1月随時(WEB),1月24日,＼WEB開催／聖心美容クリニックのカウンセラー体験！
/2026/company/r507592009/internship/,稲垣設備工事株式会社,愛知,設備・設備工事関連／水道／電力・電気／建築設計,N/A,N/A,N/A,総合設備会社を丸っと知れるコース,1日,1月随時(愛知),1月23日,稲垣設備工事を丸わかり！オープン・カンパニーを開催します☆
/2026/company/r800700034/internship/,株式会社アメフレック,兵庫、埼玉,商社（機械）／プラント・エンジニアリング／設備・設備工事関連／機械,N/A,N/A,N/A,【先着順・選考なし】業界がわかるWEB説明会,1日,1月随時(WEB),1月24日,【先着順・選考なし】業界がわかるWEB説明会
/2026/company/r756500040/internship/,日曹エンジニアリング株式会社,東京,プラント・エンジニアリング／機械設計／コンサルタント・専門コンサルタント／化学／食品,N/A,N/A,N/A,【オンライン型】プラント設計がわかる30分！,1日,11/18、12月随時、1月随時、2月随時、3月随時(WEB),2月28日,★理系限定★【1day】プラント企画・設計がわかる！＆社会人スキルが磨けます！
/2026/company/r685191062/internship/,北西酒造株式会社,埼玉,食品／その他専門店・小売／商社（食料品）／外食・レストラン・フードサービス,N/A,N/A,N/A,WEB／進化し続ける酒造の全てが理解できるプログラム,1日,10月上旬、11月下旬、12月中旬、1月上旬、2月中旬(WEB),1月23日,若者、女性、海外etc.　新たなマーケットを開拓し成功している酒造とは？
/2026/company/r656632088/internship/,富国建設株式会社,大阪,建設／設備・設備工事関連／住宅／建築設計／商社（建材・エクステリア）,N/A,N/A,N/A,建築施工管理がわかる仕事体験,2、3日程度,10月随時、11月随時、12月随時(大阪),12月31日,建築施工管理がわかる仕事体験
/2026/company/r223702028/internship/,名菱テクニカ株式会社,愛知,総合電機（電気・電子機器）／重電・産業用電気機器／機械／半導体・電子部品・その他／設備・設備工事関連,N/A,N/A,N/A,【対面型】先輩社員との座談会,1日,11/8、11/26(愛知),11月24日,◆名菱テクニカ（三菱電機G）◆多様なコースを用意しています♪
/2026/company/r353781072/internship/,光南工業株式会社,愛知,商社（石油製品）／エネルギー／建設／設備・設備工事関連／電力・電気,N/A,N/A,N/A,会社説明会,1日,1月随時(WEB),1月24日,アイシングループのエネルギー会社　会社説明会
/2026/company/r513462077/internship/,日本機材株式会社,千葉,金属製品／機械／精密機器／建材・エクステリア／輸送機器,4.79,職場雰囲気の理解,4.81,【先着順・選考なし】5日間実務体験コース,5日～1週間程度,1月随時(千葉),12月31日,粉から部品を作る！？最新で高性能な設備を活用したものづくりを体験しませんか？
/2026/company/r719530078/internship/,首都高メンテナンス東東京株式会社,東京,建設,N/A,N/A,N/A,【職種・企業研究】オープン・カンパニー（冬）,1日,1月随時、2月随時(東京),1月24日,首都圏の大動脈『首都高』を支えるメンテナンス業務を知ろう！
/2026/company/r873191073/internship/,株式会社エーエフシー,静岡,食品／化粧品／医薬品／百貨店／商社（食料品）,N/A,N/A,N/A,【WEB】オープン・カンパニー＆キャリア教育等,1日,10月随時、11月随時、12月随時、1月随時、2月随時(静岡),1月20日,【静岡開催】国内トップクラスの健康食品受託製造メーカーでの仕事体験！！
/2026/company/r438262015/internship/,株式会社創和測量,千葉,建設コンサルタント／コンサルタント・専門コンサルタント／その他サービス,N/A,N/A,N/A,土木工学や測量学を活かす測量体験／先着順・選考なし,1日,10月随時(千葉),10月31日,【千葉で60年以上の歴史】業界でも珍しい測量コンサルタントの体験！！
/2026/company/r522110020/internship/,株式会社博報堂プロダクツ,東京,広告／インターネット関連／情報処理／印刷関連／その他商社,N/A,N/A,N/A,エクスペリエンス ナレッジ アカデミー,5日～1週間程度,11/20、11/27、12/11、12/18、1/15、1/22、1/29、2/5(WEB),11月1日,【博報堂プロダクツ】オープン・カンパニー開催！！
/2026/company/r719881082/internship/,株式会社産研設計,福岡,設備・設備工事関連／建築設計／電力・電気／プラント・エンジニアリング／機械設計,N/A,N/A,N/A,【1Day】CAD操作を学びながら設計に挑戦！,1日,10月随時(東京)、10月随時(広島)、10月随時(福岡)、10月随時(沖縄),10月31日,【1Day】CAD操作の“キホン”が学べる！電気設備・機械設備設計に挑戦
/2026/company/r737400013/internship/,株式会社オークワ,和歌山,スーパー・ストア／商社（食料品）／商社（総合）／専門店（複合）／食品,4.81,社員からのアドバイス,4.75,先着順・選考なし　マーケティング戦略の立案に挑戦！,2、3日程度,10月随時、11月随時、12月随時、1月随時(岐阜)、10月随時、11月随時、12月下旬、1月随時(愛知),1月24日,お客さまの目線で考え、グループワークを通じてマーケティング戦略を学ぶ
/2026/company/r463121014/internship/,宮吉硝子株式会社,愛知,商社（インテリア）／商社（建材・エクステリア）／商社（総合）／建材・エクステリア／住宅,N/A,N/A,N/A,【1day】商社の営業を理解＆ガラスを通して未来を創る,1日,10月随時、11月随時、12月随時、1月随時(愛知),1月24日,【1day／営業コース】商社の営業を理解＆ガラスを通してワクワクする未来を創る！
/2026/company/r250320005/internship/,積水メディカル株式会社,東京,医薬品／医療機器／化学,4.59,業界の理解,4.68,1dayプログラム,1日,10月随時、11月随時(WEB),11月11日,医療・医薬品業界の仕事を知る！仕事体験編
/2026/company/r660972006/internship/,株式会社インフィニティエージェント,東京,広告／通信／インターネット関連／ソフトウェア／コンサルタント・専門コンサルタント,N/A,N/A,N/A,デジタルマーケティングのビジネスモデルを徹底解説！,1日,10月随時、11月随時(WEB),11月30日,【1】デジタルマーケティングとは？【2】分析・戦略立案を体験！【3】会社紹介
/2026/company/r137290028/internship/,株式会社ワンダーテーブル,東京,外食・レストラン・フードサービス／その他サービス,N/A,N/A,N/A,外食産業で知る★ホスピタリティのひみつコース,1日,10月随時、11月随時(東京),11月30日,アメリカで80年の歴史があるレストランで、ブランド構築と経営にせまる！
/2026/company/r202022007/internship/,山陽石油株式会社,広島,商社（石油製品）／その他専門店・小売／損害保険,N/A,N/A,N/A,WEB開催/業界分析セミナー,1日,10月随時、11月随時、12月随時、1月随時(広島)、10月随時、11月随時、12月随時、1月随時(WEB),1月31日,【WEB開催】石油業界研究・営業職セミナー
/2026/company/r655900012/internship/,CTCテクノロジー株式会社,東京,情報処理／通信／ソフトウェア／コンサルタント・専門コンサルタント／インターネット関連,N/A,N/A,N/A,秋季 ITインフラエンジニア業界研究1DAY仕事体験_11月,1日,11月随時(東京)、11月随時(愛知)、11月随時(大阪)、11月随時(福岡)、11月随時(WEB),11月11日,【IT業界＆企業研究】社会を支えるインフラエンジニアを知る
/2026/company/r273542072/internship/,きんでん関西サービス株式会社,大阪,電力・電気／エネルギー／各種ビジネスサービス,N/A,N/A,N/A,【先着順・選考なし】1day仕事体験,1日,10月随時、11月随時、12月随時、1月随時(大阪),1月24日,きんでんのグループ企業として安定した業績と風通しが良い職場環境が自慢です！
/2026/company/r425400079/internship/,タカラスタンダード株式会社,大阪,文具・事務機器・インテリア／住宅／その他製造／建材・エクステリア／金属製品,4.55,事業内容の理解,4.54,【生産技術（生産管理）】５ｄａｙｓインターンシップ,5日～1週間程度,10月随時(千葉)、10月随時(愛知)、10月随時(大阪),10月31日,「水から」暮らしを変える仕事に、「自ら」チャレンジしてみませんか？
/2026/company/r888361084/internship/,株式会社サンプロ,長野,住宅／建設コンサルタント／建設／建築設計／不動産,N/A,N/A,N/A,【先着順・選考なし】１DAY仕事体験コース,1日,12月随時、1月随時(長野),12月31日,あなたはどんな社会人になりたい？なりたい自分になるための企業選びのヒントに。
/2026/company/r362682037/internship/,株式会社ファンテックス,愛知,ブライダル・冠婚葬祭／広告／放送／芸能・芸術,N/A,N/A,N/A,企画・制作職体験1day仕事体験,1日,12月随時、1月随時(WEB),1月24日,感動の裏側に迫る！ブライダル・葬儀の総合演出企業の1day仕事体験
/2026/company/r328472005/internship/,株式会社白崎コーポレーション,福井,農林／建材・エクステリア／コンピュータ・通信機器・ＯＡ機器／繊維／商社（建材・エクステリア）,N/A,N/A,N/A,防草緑化の仕事がわかる！オープン・カンパニー,1日,11/13(福岡),11月10日,防草緑化の仕事がわかる！1DAY仕事体験、オープン・カンパニー
/2026/company/r684700014/internship/,株式会社 医学生物学研究所,東京,医薬品／化学／医療機器／コンサルタント・専門コンサルタント／医療関連・医療機関,N/A,N/A,N/A,診断薬の世界を覗いてみよう！,1日,11月随時、12月随時(東京)、11月随時、12月随時(WEB),12月13日,製薬企業だけではない！診断薬の面白さを知る！（1day仕事体験）
/2026/company/r726600060/internship/,株式会社よんやく,愛媛,商社（医薬品）／商社（医療機器）／福祉・介護／コンサルタント・専門コンサルタント,4.60,業界の理解,4.62,【学部学科不問】1dayMS仕事体験～地域医療を支える～,1日,2月中旬(徳島)、2月中旬(愛媛)、2月中旬(WEB),1月24日,「ＭＳ」って何だ!?
/2026/company/r478300042/internship/,株式会社サンレー【総合職】,福岡,ブライダル・冠婚葬祭／ホテル／福祉・介護／専門店（服飾雑貨・繊維製品・貴金属）／人材サービス（人材紹介・人材派遣）,4.53,業界の理解,4.44,「冠婚葬祭×地域貢献」　オープン・カンパニー,1日,1月随時(WEB),1月24日,【WEB/リアル】 人生まるごと！1day仕事体験
/2026/company/r358161062/internship/,株式会社美和製作所,大阪,精密機器／機械／半導体・電子部品・その他／重電・産業用電気機器／その他製造,N/A,N/A,N/A,【WEB開催】実際の開発業務に近い内容をWEBで体験,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),2月28日,【WEB・対面で開催！】グローブボックスに触れて体験する開発業務
/2026/company/r762720041/internship/,日本ロール製造株式会社,東京,機械／プラント・エンジニアリング／タイヤ・ゴム製品,N/A,N/A,N/A,会社説明会（2026年卒業予定の理工学部の学生さん）,1日,1月随時(東京),1月26日,理工学部の学生さん会社見学大歓迎！
/2026/company/r706772018/internship/,ＰＤＲファーマ株式会社,東京,医薬品／医療関連・医療機関／ソフトウェア／医療機器,N/A,N/A,N/A,★WEB開催★オープン・カンパニー,1日,12月随時、1月随時(WEB),1月31日,オープン・カンパニー：放射性医薬品会社から見た医薬品業界を語り合う
/2026/company/r782232068/internship/,システム・プロダクト株式会社,東京,インターネット関連／情報処理／ソフトウェア／コンサルタント・専門コンサルタント／証券,4.83,社員からのアドバイス,4.70,【先着順・選考なし】【Web開催】プログラミング体験,1日,12月随時、1月随時(WEB),1月24日,【Web開催】未経験からエンジニアに？参加者評価なんと ★★★★★4.95！
/2026/company/r113700023/internship/,タツモ株式会社,岡山,半導体・電子部品・その他／機械／精密機器／機械設計／化学,N/A,N/A,N/A,業界研究 （WEB開催） ［先着順・選考なし］,1日,11/14、11/19、11/26、1月随時(WEB),1月24日,【化学・物理・機械・電気・ソフト歓迎】半導体業界研究/オープンカンパニー
/2026/company/r157620054/internship/,株式会社南日本放送,鹿児島,放送／通信／広告／情報処理／インターネット関連,N/A,N/A,N/A,アナウンサー１day仕事体験,1日,2月中旬(WEB),1月24日,テレビ局の総合職仕事体験とは・・・
/2026/company/r653420045/internship/,株式会社アースウィンド,東京,不動産／建設コンサルタント／建築設計／その他サービス／その他金融,4.91,社員からのアドバイス,5.00,先着順・選考なし1day仕事体験コース,1日,1月随時(東京),1月24日,☆不動産営業お仕事体験☆
/2026/company/r562400097/internship/,株式会社駿河生産プラットフォーム,静岡,機械／精密機器／輸送機器／総合電機（電気・電子機器）／半導体・電子部品・その他,N/A,N/A,N/A,【『ものづくり』体感型1day仕事体験】,1日,2/21(静岡),2月1日,特注品を短納期で製造・出荷する弊社の工場は、知恵と工夫の宝庫！
/2026/company/r772871065/internship/,株式会社日企設計,大阪,建築設計／建設コンサルタント／建設／住宅,N/A,N/A,N/A,1day仕事体験,1日,10月随時、11月随時(WEB),11月30日,【オンライン開催】就活にも役立つ！建築設計体験プログラム
/2026/company/r784112060/internship/,シー・エイチ・シー・システム株式会社,東京,設備・設備工事関連／建設／建設コンサルタント／建築設計／精密機器,N/A,N/A,N/A,【WEB開催】若手社員によるお気軽説明会,1日,10月随時、11月随時、12月随時、1月随時(WEB),12月24日,【WEB説明会/リアルな仕事に触れる現場見学会/1day体験】設備・建築施工
/2026/company/r230102065/internship/,株式会社サンコウホーム,京都,住宅／建設／建築設計／不動産,N/A,N/A,N/A,先着順・選考なし　◆営業同行1day仕事体験◆,1日,12月随時、1月随時(京都),1月30日,■営業同行体験■リフォーム・リノベーション中の物件を実際に見られるかも！？
/2026/company/r588621050/internship/,三洋テクノマリン株式会社,東京,建設コンサルタント／コンサルタント・専門コンサルタント／その他サービス,N/A,N/A,N/A,業界研究！,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,まずは知ろう！三洋テクノマリン >゜))))彡
/2026/company/r118210016/internship/,熊本トヨタ自動車株式会社,熊本,商社（自動車・輸送機器）／専門店（自動車関連）／損害保険／専門店（家電・事務機器・カメラ）,N/A,N/A,N/A,1Day仕事体験,1日,1月随時、2月随時(熊本),1月24日,自動車業界研究と先輩に学ぶディーラーのお仕事体験！
/2026/company/r320132059/internship/,株式会社中国電機サービス社,山口,重電・産業用電気機器／総合電機（電気・電子機器）／輸送機器／設備・設備工事関連／機械設計,N/A,N/A,N/A,【1day技術コース】PLCソフトプログラムを作ろう！,1日,1月下旬(山口),1月20日,海の安全を支える「MISSION !」
/2026/company/r580672063/internship/,株式会社ミヨシ産業,鳥取,商社（建材・エクステリア）／建築設計／各種ビジネスサービス／不動産／電力・電気,N/A,N/A,N/A,住まいの総合商社の1day仕事体験,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),2月28日,住まいの総合商社を自負する当社の大切な役割３つを知る仕事体験
/2026/company/r956102038/internship/,大木建設株式会社,広島,建設／建築設計／建設コンサルタント／不動産／農林,N/A,N/A,N/A,建築施工管理のやりがいを体感できる1dayお仕事体験,1日,1月随時(広島),1月30日,＼★建築施工管理のやりがいを味わえる1dayお仕事体験★／
/2026/company/r348852085/internship/,株式会社Ｈａｄｅｃｏ,神奈川,医療機器／商社（医療機器）／機械／半導体・電子部品・その他／精密機器,N/A,N/A,N/A,【１】開発技術職：製品動作テスト体験,1日,1月随時(神奈川),1月25日,【職業体験】実際のお仕事の一部を体験してみませんか？
/2026/company/r694412021/internship/,大和自動車交通株式会社,東京,陸運（観光バス・バス・タクシー）／不動産／福祉・介護／旅行／広告,N/A,N/A,N/A,先着順・選考なし　営業戦略体験,1日,1/28(東京),1月26日,業界唯一の東証上場企業がプロデュース！実際の研修を体験できる1day仕事体験！
/2026/company/r625312053/internship/,下西技研工業株式会社,大阪,精密機器／機械／コンピュータ・通信機器・ＯＡ機器,N/A,N/A,N/A,３DCADと３Dプリンタを使った設計開発職コース,1日,10月随時(大阪),10月31日,３DCADと３Dプリンタを使った設計開発職の実務体験！【作成物はプレゼント！】
/2026/company/r519300061/internship/,株式会社四電工,香川,電力・電気／設備・設備工事関連／建設／機械,N/A,N/A,N/A,【対面/WEB】技術職希望者のための1day仕事体験,1日,12月随時(香川)、1月随時(WEB),1月24日,【対面/WEB】技術職希望者のための1day仕事体験
/2026/company/r488332025/internship/,株式会社田中医科器械製作所,東京,医療機器,N/A,N/A,N/A,30分で分かる～医療業界・企業・職種研究～,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,創業以来100年以上赤字無し！いつでもどこでも視聴可能！録画型説明会
/2026/company/r159330051/internship/,株式会社キールスタッフィング,東京,放送／広告／芸能・芸術／人材サービス（人材紹介・人材派遣）／通信,N/A,N/A,N/A,先着順・選考なし/テレビ業界の魅力・実態をお届け！,1日,10/18、10/25、1月随時(WEB),1月24日,テレビを観る側から作る側になってみませんか？＃WEB説明会実施中
/2026/company/r100300088/internship/,岡谷鋼機株式会社,東京、愛知,商社（総合）／商社（金属）／商社（電機・電子・半導体）／商社（機械）／商社（食料品）,N/A,N/A,N/A,商社業界の仕事を体験する！1dayプログラム,1日,10月随時(東京)、10月随時(愛知)、10月随時(大阪)、10月随時(WEB),10月31日,4つの分野でグローバルに活躍する商社であなたの可能性を発見してください！
/2026/company/r490400019/internship/,日鉄ケミカル＆マテリアル株式会社,東京,化学／半導体・電子部品・その他／金属製品／非鉄金属／ガラス・セラミックス,N/A,N/A,N/A,【事務系総合職】化学・素材メーカー営業職の仕事体験,1日,11月随時、12月随時、1月随時、2月随時(東京),1月24日,【事務系総合職/技術総合職】化学・素材メーカーでの仕事を体験！
/2026/company/r281572014/internship/,株式会社メガネのナガタ,長野,専門店（メガネ・コンタクト・医療関連）／専門店（服飾雑貨・繊維製品・貴金属）,N/A,N/A,N/A,サクっと学べる【WEB説明会】,1日,11/6、11/12(WEB),11月11日,県下トップクラスの店舗数を誇るメガネ店の1日を体験！
/2026/company/r771810007/internship/,カモ井加工紙株式会社,岡山,紙・パルプ／その他製造,N/A,N/A,N/A,◆理系対象◆研究開発職の仕事体験コース（半日）,1日,10/29(岡山),10月24日,【仕事理解】営業職・研究開発職のオープン・カンパニー
/2026/company/r657462045/internship/,株式会社ソリッド・ネット,熊本,ソフトウェア／情報処理,N/A,N/A,N/A,経営者視点を学べるお仕事体験,1日,2月随時(熊本),1月24日,★ゲーム感覚で「会社経営」を学べるお仕事体験★
/2026/company/r476781053/internship/,株式会社堀川,新潟,食品,N/A,N/A,N/A,【リアル】品質保証職1day仕事体験,1日,11月随時(新潟),10月31日,選んで参加できるオープン・カンパニー3コース！
/2026/company/r337010023/internship/,株式会社ストライプインターナショナル,岡山、東京,専門店（服飾雑貨・繊維製品・貴金属）／アパレル・服飾・雑貨・皮革製品／商社（繊維製品）／繊維／商社（アパレル・服飾雑貨・貴金属）,N/A,N/A,N/A,★顧客に刺さる見せ方とは？ブランディングを学ぶ★,1日,10月上旬、11月上旬、12月上旬(WEB),11月30日,【オンライン/実地】アパレルのオープン・カンパニー＆キャリア教育
/2026/company/r834900004/internship/,株式会社コーベヤ,兵庫,専門店（スポーツ用品）／商社（アパレル・服飾雑貨・貴金属）,N/A,N/A,N/A,１．オンライン説明会＆セミナー,1日,1月随時(兵庫),1月23日,「人の元気を、デザインする。」を一緒に体感！
/2026/company/r698300063/internship/,株式会社エクシス,福岡,商社（建材・エクステリア）／建材・エクステリア／建設／その他商社,N/A,N/A,N/A,エリアにこだわる【エリア別　オープン・カンパニー】,1日,1月随時(WEB),1月31日,業界トップクラスの企業から学ぼう！　イチからできる業界・仕事研究
